03 ASTRAL.4.11.2 1600 10 200 estimated 0.660641050021631
03 ASTRAL.4.11.2 1600 10 500 estimated 0.6550375854189054
03 ASTRAL.4.11.2 1600 10 50 estimated 0.6492468863861515
03 ASTRAL.4.11.2 1600 20 1000 estimated 0.6734251167632096
03 ASTRAL.4.11.2 1600 20 200 estimated 0.6789842341427742
03 ASTRAL.4.11.2 1600 20 500 estimated 0.6718418097352752
03 ASTRAL.4.11.2 1600 20 50 estimated 0.6662935287933691
03 ASTRAL.4.11.2 1600 33 1000 estimated 0.6954136901459281
03 ASTRAL.4.11.2 1600 33 200 estimated 0.6993295269896777
03 ASTRAL.4.11.2 1600 33 500 estimated 0.6945146425153758
03 ASTRAL.4.11.2 1600 33 50 estimated 0.690702934414829
03 ASTRAL.4.11.2 1600 3 1000 estimated 0.6357570425988244
03 ASTRAL.4.11.2 1600 3 200 estimated 0.6426760223713954
03 ASTRAL.4.11.2 1600 3 500 estimated 0.6381635507305008
03 ASTRAL.4.11.2 1600 3 50 estimated 0.6292208968907882
03 ASTRAL.4.11.2 1600 50 1000 estimated 0.7221497332605613
03 ASTRAL.4.11.2 1600 50 200 estimated 0.7304549544296651
03 ASTRAL.4.11.2 1600 50 500 estimated 0.7230845490288877
03 ASTRAL.4.11.2 1600 50 50 estimated 0.7232363061699763
03 ASTRAL.4.11.2 1600 5 1000 estimated 0.6422841728545982
03 ASTRAL.4.11.2 1600 5 200 estimated 0.6488069484784572
03 ASTRAL.4.11.2 1600 5 500 estimated 0.6444660005158828
03 ASTRAL.4.11.2 1600 5 50 estimated 0.6352664268111481
03 ASTRAL.4.11.2 1600 75 1000 estimated 0.7667517721066567
03 ASTRAL.4.11.2 1600 75 200 estimated 0.778158334334199
03 ASTRAL.4.11.2 1600 75 500 estimated 0.7672850248453547
03 ASTRAL.4.11.2 1600 75 50 estimated 0.7785455385891783
03 ASTRAL.4.11.2 1600 7 1000 estimated 0.6472616239869224
03 ASTRAL.4.11.2 1600 7 200 estimated 0.6538847526550289
03 ASTRAL.4.11.2 1600 7 500 estimated 0.648511413424407
03 ASTRAL.4.11.2 1600 7 50 estimated 0.6415753820086758
03 ASTRAL.4.11.2 1600 non 1000 estimated 0.6018230209306115
03 ASTRAL.4.11.2 1600 non 200 estimated 0.603958341296728
03 ASTRAL.4.11.2 1600 non 500 estimated 0.6034758413966009
03 ASTRAL.4.11.2 1600 non 50 estimated 0.6008023261687538
03 ASTRAL.4.11.2 200 0 1000 estimated 0.6183415622182407
03 ASTRAL.4.11.2 200 0 200 estimated 0.6220929482921813
03 ASTRAL.4.11.2 200 0 500 estimated 0.6174786505053536
03 ASTRAL.4.11.2 200 0 50 estimated 0.6247502113631739
03 ASTRAL.4.11.2 200 10 1000 estimated 0.7245379917523155
03 ASTRAL.4.11.2 200 10 200 estimated 0.7372907250310635
03 ASTRAL.4.11.2 200 10 500 estimated 0.7203431093154097
03 ASTRAL.4.11.2 200 10 50 estimated 0.7353327155379792
03 ASTRAL.4.11.2 200 20 1000 estimated 0.7732189695271203
03 ASTRAL.4.11.2 200 20 200 estimated 0.7907063882954073
03 ASTRAL.4.11.2 200 20 500 estimated 0.7695631646244242
03 ASTRAL.4.11.2 200 20 50 estimated 0.7913875106384883
03 ASTRAL.4.11.2 200 33 1000 estimated 0.8266631022510437
03 ASTRAL.4.11.2 200 33 200 estimated 0.8624336110288618
