01 ASTRAL.5.2.5 800 33 1000 8.346 01 ASTRAL.5.2.5 800 33 1000 720.872 01 ASTRAL.5.2.5 800 33 1000 174918
01 ASTRAL.5.2.5 800 33 200 3.861 01 ASTRAL.5.2.5 800 33 200 51.543 01 ASTRAL.5.2.5 800 33 200 57045
01 ASTRAL.5.2.5 800 33 500 5.5 01 ASTRAL.5.2.5 800 33 500 229.694 01 ASTRAL.5.2.5 800 33 500 109092
01 ASTRAL.5.2.5 800 33 50 3.013 01 ASTRAL.5.2.5 800 33 50 10.043 01 ASTRAL.5.2.5 800 33 50 27790
01 ASTRAL.5.2.5 800 3 1000 13.998 01 ASTRAL.5.2.5 800 3 1000 2347.591 01 ASTRAL.5.2.5 800 3 1000 531909
01 ASTRAL.5.2.5 800 3 200 5.647 01 ASTRAL.5.2.5 800 3 200 124.014 01 ASTRAL.5.2.5 800 3 200 132215
01 ASTRAL.5.2.5 800 3 500 8.661 01 ASTRAL.5.2.5 800 3 500 376.315 01 ASTRAL.5.2.5 800 3 500 175561
01 ASTRAL.5.2.5 800 3 50 3.511 01 ASTRAL.5.2.5 800 3 50 18.436 01 ASTRAL.5.2.5 800 3 50 63488
01 ASTRAL.5.2.5 800 50 1000 9.006 01 ASTRAL.5.2.5 800 50 1000 273.374 01 ASTRAL.5.2.5 800 50 1000 68046
01 ASTRAL.5.2.5 800 50 200 4.634 01 ASTRAL.5.2.5 800 50 200 34.871 01 ASTRAL.5.2.5 800 50 200 37192
01 ASTRAL.5.2.5 800 50 500 6.654 01 ASTRAL.5.2.5 800 50 500 80.014 01 ASTRAL.5.2.5 800 50 500 37332
01 ASTRAL.5.2.5 800 50 50 3.148 01 ASTRAL.5.2.5 800 50 50 8.261 01 ASTRAL.5.2.5 800 50 50 19714
01 ASTRAL.5.2.5 800 5 1000 13.01 01 ASTRAL.5.2.5 800 5 1000 2336.844 01 ASTRAL.5.2.5 800 5 1000 542863
01 ASTRAL.5.2.5 800 5 200 6.395 01 ASTRAL.5.2.5 800 5 200 133.412 01 ASTRAL.5.2.5 800 5 200 145238
01 ASTRAL.5.2.5 800 5 500 8.385 01 ASTRAL.5.2.5 800 5 500 439.932 01 ASTRAL.5.2.5 800 5 500 205337
01 ASTRAL.5.2.5 800 5 50 3.404 01 ASTRAL.5.2.5 800 5 50 18.05 01 ASTRAL.5.2.5 800 5 50 60868
01 ASTRAL.5.2.5 800 75 1000 7.511 01 ASTRAL.5.2.5 800 75 1000 137.197 01 ASTRAL.5.2.5 800 75 1000 35558
01 ASTRAL.5.2.5 800 75 200 3.714 01 ASTRAL.5.2.5 800 75 200 21.595 01 ASTRAL.5.2.5 800 75 200 23195
01 ASTRAL.5.2.5 800 75 500 4.98 01 ASTRAL.5.2.5 800 75 500 49.938 01 ASTRAL.5.2.5 800 75 500 24349
01 ASTRAL.5.2.5 800 75 50 2.056 01 ASTRAL.5.2.5 800 75 50 6.623 01 ASTRAL.5.2.5 800 75 50 21419
01 ASTRAL.5.2.5 800 7 1000 12.24 01 ASTRAL.5.2.5 800 7 1000 2322.342 01 ASTRAL.5.2.5 800 7 1000 539397
01 ASTRAL.5.2.5 800 7 200 5.08 01 ASTRAL.5.2.5 800 7 200 142.877 01 ASTRAL.5.2.5 800 7 200 154065
01 ASTRAL.5.2.5 800 7 500 7.915 01 ASTRAL.5.2.5 800 7 500 423.076 01 ASTRAL.5.2.5 800 7 500 199488
01 ASTRAL.5.2.5 800 7 50 3.278 01 ASTRAL.5.2.5 800 7 50 16.681 01 ASTRAL.5.2.5 800 7 50 53968
01 ASTRAL.5.2.5 800 non 1000 29.211 01 ASTRAL.5.2.5 800 non 1000 875.729 01 ASTRAL.5.2.5 800 non 1000 198478
01 ASTRAL.5.2.5 800 non 200 10.177 01 ASTRAL.5.2.5 800 non 200 65.974 01 ASTRAL.5.2.5 800 non 200 63426
01 ASTRAL.5.2.5 800 non 500 16.933 01 ASTRAL.5.2.5 800 non 500 256.636 01 ASTRAL.5.2.5 800 non 500 110612
01 ASTRAL.5.2.5 800 non 50 6.071 01 ASTRAL.5.2.5 800 non 50 17.213 01 ASTRAL.5.2.5 800 non 50 43085
02 ASTRAL.5.2.5 1600 0 1000 11.314 02 ASTRAL.5.2.5 1600 0 1000 441.297 02 ASTRAL.5.2.5 1600 0 1000 98701
02 ASTRAL.5.2.5 1600 0 200 4.524 02 ASTRAL.5.2.5 1600 0 200 22.418 02 ASTRAL.5.2.5 1600 0 200 19940
02 ASTRAL.5.2.5 1600 0 500 10.607 02 ASTRAL.5.2.5 1600 0 500 109.229 02 ASTRAL.5.2.5 1600 0 500 47116
02 ASTRAL.5.2.5 1600 0 50 2.776 02 ASTRAL.5.2.5 1600 0 50 4.751 02 ASTRAL.5.2.5 1600 0 50 7505
02 ASTRAL.5.2.5 1600 10 1000 10.566 02 ASTRAL.5.2.5 1600 10 1000 468.823 02 ASTRAL.5.2.5 1600 10 1000 107057
02 ASTRAL.5.2.5 1600 10 200 4.725 02 ASTRAL.5.2.5 1600 10 200 22.494 02 ASTRAL.5.2.5 1600 10 200 19744
02 ASTRAL.5.2.5 1600 10 500 6.985 02 ASTRAL.5.2.5 1600 10 500 117.176 02 ASTRAL.5.2.5 1600 10 500 51197
02 ASTRAL.5.2.5 1600 10 50 2.626 02 ASTRAL.5.2.5 1600 10 50 4.863 02 ASTRAL.5.2.5 1600 10 50 8713
02 ASTRAL.5.2.5 1600 20 1000 13.051 02 ASTRAL.5.2.5 1600 20 1000 409.228 02 ASTRAL.5.2.5 1600 20 1000 97704
02 ASTRAL.5.2.5 1600 20 200 4.218 02 ASTRAL.5.2.5 1600 20 200 22.602 02 ASTRAL.5.2.5 1600 20 200 20921
02 ASTRAL.5.2.5 1600 20 500 9.177 02 ASTRAL.5.2.5 1600 20 500 112.08 02 ASTRAL.5.2.5 1600 20 500 49942
02 ASTRAL.5.2.5 1600 20 50 3.103 02 ASTRAL.5.2.5 1600 20 50 5.454 02 ASTRAL.5.2.5 1600 20 50 9048
02 ASTRAL.5.2.5 1600 33 1000 8.817 02 ASTRAL.5.2.5 1600 33 1000 300.713 02 ASTRAL.5.2.5 1600 33 1000 70107
02 ASTRAL.5.2.5 1600 33 200 4.585 02 ASTRAL.5.2.5 1600 33 200 19.436 02 ASTRAL.5.2.5 1600 33 200 17123
02 ASTRAL.5.2.5 1600 33 500 6.431 02 ASTRAL.5.2.5 1600 33 500 83.028 02 ASTRAL.5.2.5 1600 33 500 36384
02 ASTRAL.5.2.5 1600 33 50 2.287 02 ASTRAL.5.2.5 1600 33 50 4.814 02 ASTRAL.5.2.5 1600 33 50 9947
02 ASTRAL.5.2.5 1600 3 1000 11.48 02 ASTRAL.5.2.5 1600 3 1000 450.258 02 ASTRAL.5.2.5 1600 3 1000 106330
02 ASTRAL.5.2.5 1600 3 200 5.702 02 ASTRAL.5.2.5 1600 3 200 23.995 02 ASTRAL.5.2.5 1600 3 200 19724
02 ASTRAL.5.2.5 1600 3 500 7.282 02 ASTRAL.5.2.5 1600 3 500 113.828 02 ASTRAL.5.2.5 1600 3 500 49076
02 ASTRAL.5.2.5 1600 3 50 3.439 02 ASTRAL.5.2.5 1600 3 50 5.52 02 ASTRAL.5.2.5 1600 3 50 7176
02 ASTRAL.5.2.5 1600 50 1000 8.664 02 ASTRAL.5.2.5 1600 50 1000 252.951 02 ASTRAL.5.2.5 1600 50 1000 54649
02 ASTRAL.5.2.5 1600 50 200 3.963 02 ASTRAL.5.2.5 1600 50 200 18.9 02 ASTRAL.5.2.5 1600 50 200 16198
02 ASTRAL.5.2.5 1600 50 500 5.757 02 ASTRAL.5.2.5 1600 50 500 73.432 02 ASTRAL.5.2.5 1600 50 500 30189
02 ASTRAL.5.2.5 1600 50 50 2.175 02 ASTRAL.5.2.5 1600 50 50 4.927 02 ASTRAL.5.2.5 1600 50 50 10331
